,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_3,ML1_2,ML1_3,ML2_1,ML2_2,ML2_3,CS_4,CS_5,ML1_1,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2,ML1_99,CS_99,ML2_99
96,Lac,Kaya,2009-10-01,0.0,54218.2109375,3239.42919921875,3239.42919921875,0.0,54218.2109375,3239.42919921875,0.0,0.0,0,54218.2109375,0.0,0,0.0,0,57457.64013671875,57457.64013671875,57457.64013671875,57457.64013671875,57457.64013671875,57457.64013671875,,,
97,Lac,Mamdi,2009-10-01,0.0,17409.75390625,16238.6845703125,16238.6845703125,0.0,17409.75390625,16238.6845703125,0.0,0.0,0,17409.75390625,0.0,0,0.0,0,33648.4384765625,33648.4384765625,33648.4384765625,33648.4384765625,33648.4384765625,33648.4384765625,,,
98,Lac,Wayi,2009-10-01,0.0,515.8255004882812,225620.125,225620.125,0.0,515.8255004882812,225620.125,0.0,0.0,0,515.8255004882812,0.0,0,0.0,0,226135.95050048828,226135.95050048828,226135.95050048828,226135.95050048828,226135.95050048828,226135.95050048828,,,
99,Logone Occidental,Dodjé,2009-10-01,463.68243408203125,148706.59375,0.0,0.0,0.0,132977.328125,16192.9541015625,0.0,0.0,0,149170.28125,0.0,0,0.0,0,149170.27618408203,149170.27618408203,149170.28125,149170.28125,149170.2822265625,149170.2822265625,,,
100,Logone Occidental,Guéni,2009-10-01,0.0,82839.6484375,0.0,0.0,0.0,369.17803955078125,82470.46875,0.0,0.0,0,82839.6484375,0.0,0,0.0,0,82839.6484375,82839.6484375,82839.6484375,82839.6484375,82839.64678955078,82839.64678955078,,,
101,Logone Occidental,Lac Wey,2009-10-01,0.0,278461.1875,0.0,0.0,0.0,728.9546508789062,277732.21875,0.0,0.0,0,278461.1875,0.0,0,0.0,0,278461.1875,278461.1875,278461.1875,278461.1875,278461.1734008789,278461.1734008789,,,
102,Logone Occidental,Ngourkosso,2009-10-01,0.0,166455.15625,0.0,0.0,0.0,146403.171875,20051.982421875,0.0,0.0,0,166455.15625,0.0,0,0.0,0,166455.15625,166455.15625,166455.15625,166455.15625,166455.154296875,166455.154296875,,,
103,Logone Oriental,Kouh Est,2009-10-01,0.0,100004.59375,0.0,0.0,0.0,0.0,100004.59375,0.0,0.0,0,100004.59375,0.0,0,0.0,0,100004.59375,100004.59375,100004.59375,100004.59375,100004.59375,100004.59375,,,
104,Logone Oriental,Kouh Ouest,2009-10-01,0.0,63057.4140625,0.0,0.0,0.0,195.5576934814453,62861.859375,0.0,0.0,0,63057.4140625,0.0,0,0.0,0,63057.4140625,63057.4140625,63057.4140625,63057.4140625,63057.417068481445,63057.417068481445,,,
105,Logone Oriental,La Nya,2009-10-01,0.0,167218.84375,0.0,0.0,0.0,165943.28125,1275.551513671875,0.0,0.0,0,167218.84375,0.0,0,0.0,0,167218.84375,167218.84375,167218.84375,167218.84375,167218.83276367188,167218.83276367188,,,
106,Logone Oriental,La Nya Pendé,2009-10-01,44.329185485839844,111609.203125,0.0,0.0,0.0,111626.359375,27.172800064086914,0.0,0.0,0,111653.53125,0.0,0,0.0,0,111653.53231048584,111653.53231048584,111653.53125,111653.53125,111653.53217506409,111653.53217506409,,,
107,Logone Oriental,La Pendé,2009-10-01,0.0,171186.546875,0.0,0.0,0.0,1305.3739013671875,169881.1875,0.0,0.0,0,171186.546875,0.0,0,0.0,0,171186.546875,171186.546875,171186.546875,171186.546875,171186.5614013672,171186.5614013672,,,
108,Logone Oriental,Monts de Lam,2009-10-01,180735.21875,102915.75,0.0,0.0,0.0,283039.90625,611.0607299804688,0.0,0.0,0,283650.96875,0.0,0,0.0,0,283650.96875,283650.96875,283650.96875,283650.96875,283650.96697998047,283650.96697998047,,,
109,Mandoul,Barh-Sara,2009-10-01,0.0,227189.171875,0.0,0.0,0.0,227164.671875,24.4882755279541,0.0,0.0,0,227189.171875,0.0,0,0.0,0,227189.171875,227189.171875,227189.171875,227189.171875,227189.16015052795,227189.16015052795,,,
110,Mandoul,Mandoul Occidental,2009-10-01,0.0,159638.78125,0.0,0.0,0.0,159534.59375,104.20186614990234,0.0,0.0,0,159638.78125,0.0,0,0.0,0,159638.78125,159638.78125,159638.78125,159638.78125,159638.7956161499,159638.7956161499,,,
111,Mandoul,Mandoul Oriental,2009-10-01,0.0,267757.1875,0.0,0.0,0.0,267655.09375,102.10478210449219,0.0,0.0,0,267757.1875,0.0,0,0.0,0,267757.1875,267757.1875,267757.1875,267757.1875,267757.1985321045,267757.1985321045,,,
112,Mayo-Kebbi Est,Kabbia,2009-10-01,0.0,238514.90625,0.0,763.4225463867188,0.0,237751.484375,763.4225463867188,0.0,0.0,0,237751.484375,0.0,0,0.0,0,238514.90625,238514.90625,238514.90692138672,238514.90692138672,238514.90692138672,238514.90692138672,,,
113,Mayo-Kebbi Est,Mayo-Boneye,2009-10-01,0.0,244673.0,0.0,243896.78125,0.0,765.447509765625,243907.5625,0.0,0.0,0,776.23291015625,0.0,0,0.0,0,244673.0,244673.0,244673.01416015625,244673.01416015625,244673.01000976562,244673.01000976562,,,
114,Mayo-Kebbi Est,Mayo-Lemié,2009-10-01,0.0,85516.421875,0.0,85516.421875,0.0,0.0,85516.421875,0.0,0.0,0,0.0,0.0,0,0.0,0,85516.421875,85516.421875,85516.421875,85516.421875,85516.421875,85516.421875,,,
115,Mayo-Kebbi Est,Mont Illi,2009-10-01,0.0,238877.90625,0.0,238501.984375,0.0,375.927978515625,238501.984375,0.0,0.0,0,375.927978515625,0.0,0,0.0,0,238877.90625,238877.90625,238877.91235351562,238877.91235351562,238877.91235351562,238877.91235351562,,,
116,Mayo-Kebbi Ouest,Lac Léré,2009-10-01,0.0,174116.234375,0.0,0.0,0.0,174116.234375,0.0,0.0,0.0,0,174116.234375,0.0,0,0.0,0,174116.234375,174116.234375,174116.234375,174116.234375,174116.234375,174116.234375,,,
117,Mayo-Kebbi Ouest,Mayo-Binder,2009-10-01,0.0,65680.4140625,0.0,0.0,0.0,65680.4140625,0.0,0.0,0.0,0,65680.4140625,0.0,0,0.0,0,65680.4140625,65680.4140625,65680.4140625,65680.4140625,65680.4140625,65680.4140625,,,
118,Mayo-Kebbi Ouest,Mayo-Dallah,2009-10-01,0.0,327527.53125,0.0,0.0,0.0,327527.53125,0.0,0.0,0.0,0,327527.53125,0.0,0,0.0,0,327527.53125,327527.53125,327527.53125,327527.53125,327527.53125,327527.53125,,,
119,Moyen-Chari,Bahr-Köh,2009-10-01,0.0,315375.0,0.0,0.0,0.0,36.20867919921875,315338.8125,0.0,0.0,0,315375.0,0.0,0,0.0,0,315375.0,315375.0,315375.0,315375.0,315375.0211791992,315375.0211791992,,,
120,Moyen-Chari,Grande Sido,2009-10-01,0.0,111127.515625,0.0,0.0,0.0,0.0,111127.515625,0.0,0.0,0,111127.515625,0.0,0,0.0,0,111127.515625,111127.515625,111127.515625,111127.515625,111127.515625,111127.515625,,,
121,Moyen-Chari,Lac Iro,2009-10-01,0.0,182242.0625,0.0,0.0,0.0,11.152674674987793,182230.921875,0.0,0.0,0,182242.0625,0.0,0,0.0,0,182242.0625,182242.0625,182242.0625,182242.0625,182242.074549675,182242.074549675,,,
122,N'Djamena,N'Djaména,2009-10-01,0.0,966989.5,0.0,966989.5,0.0,0.0,966989.5,0.0,0.0,0,0.0,0.0,0,0.0,0,966989.5,966989.5,966989.5,966989.5,966989.5,966989.5,,,
123,Ouaddaï,Abdi,2009-10-01,0.0,111814.6796875,0.0,0.0,0.0,17.01906967163086,111797.6640625,0.0,0.0,0,111814.6796875,0.0,0,0.0,0,111814.6796875,111814.6796875,111814.6796875,111814.6796875,111814.68313217163,111814.68313217163,,,
124,Ouaddaï,Assoungha,2009-10-01,0.0,293804.9375,0.0,293218.375,0.0,586.58154296875,293218.375,0.0,0.0,0,586.58154296875,0.0,0,0.0,0,293804.9375,293804.9375,293804.95654296875,293804.95654296875,293804.95654296875,293804.95654296875,,,
125,Ouaddaï,Ouara,2009-10-01,0.0,349199.0625,0.0,17.963733673095703,0.0,348325.09375,873.9398193359375,0.0,0.0,0,349181.0625,0.0,0,0.0,0,349199.0625,349199.0625,349199.0262336731,349199.0262336731,349199.03356933594,349199.03356933594,,,
126,Salamat,Aboudéia,2009-10-01,0.0,68107.8359375,0.0,0.0,0.0,68107.8359375,0.0,0.0,0.0,0,68107.8359375,0.0,0,0.0,0,68107.8359375,68107.8359375,68107.8359375,68107.8359375,68107.8359375,68107.8359375,,,
127,Salamat,Bahr-Azoum,2009-10-01,0.0,191371.921875,0.0,0.0,0.0,191312.828125,59.10118865966797,0.0,0.0,0,191371.921875,0.0,0,0.0,0,191371.921875,191371.921875,191371.921875,191371.921875,191371.92931365967,191371.92931365967,,,
128,Salamat,Haraze-Mangueigne,2009-10-01,0.0,57728.41015625,0.0,3.785372018814087,0.0,57706.68359375,21.72719955444336,0.0,0.0,0,57724.62109375,0.0,0,0.0,0,57728.41015625,57728.41015625,57728.406465768814,57728.406465768814,57728.41079330444,57728.41079330444,,,
129,Sila,Djourf Al Ahmar,2009-10-01,0.0,86296.703125,0.0,66.68452453613281,0.0,313.3110656738281,85983.390625,0.0,0.0,0,86230.015625,0.0,0,0.0,0,86296.703125,86296.703125,86296.70014953613,86296.70014953613,86296.70169067383,86296.70169067383,,,
130,Sila,Kimiti,2009-10-01,0.0,319522.28125,0.0,319502.3125,0.0,19.97677993774414,319502.3125,0.0,0.0,0,19.97677993774414,0.0,0,0.0,0,319522.28125,319522.28125,319522.28927993774,319522.28927993774,319522.28927993774,319522.28927993774,,,
131,Tandjilé,Tandjile Ouest,2009-10-01,0.0,288181.3125,0.0,0.0,0.0,288181.3125,0.0,0.0,0.0,0,288181.3125,0.0,0,0.0,0,288181.3125,288181.3125,288181.3125,288181.3125,288181.3125,288181.3125,,,
132,Tandjilé,Tandjilé Centre,2009-10-01,0.0,129290.578125,0.0,0.0,0.0,129082.6796875,207.89825439453125,0.0,0.0,0,129290.578125,0.0,0,0.0,0,129290.578125,129290.578125,129290.578125,129290.578125,129290.57794189453,129290.57794189453,,,
133,Tandjilé,Tandjilé Est,2009-10-01,0.0,269367.125,0.0,0.0,0.0,263.5777587890625,269103.5625,0.0,0.0,0,269367.125,0.0,0,0.0,0,269367.125,269367.125,269367.125,269367.125,269367.14025878906,269367.14025878906,,,
134,Tibesti,Tibesti Est,2009-10-01,0.0,13840.91796875,0.0,13840.91796875,0.0,0.0,13840.91796875,0.0,0.0,0,0.0,0.0,0,0.0,0,13840.91796875,13840.91796875,13840.91796875,13840.91796875,13840.91796875,13840.91796875,,,
135,Tibesti,Tibesti Ouest,2009-10-01,0.0,12873.90234375,0.0,12873.90234375,0.0,0.0,12873.90234375,0.0,0.0,0,0.0,0.0,0,0.0,0,12873.90234375,12873.90234375,12873.90234375,12873.90234375,12873.90234375,12873.90234375,,,
136,Wadi Fira,Biltine,2009-10-01,0.0,30250.986328125,147100.09375,147212.9375,0.0,4.449443340301514,177346.640625,0.0,0.0,0,30138.1484375,0.0,0,0.0,0,177351.080078125,177351.080078125,177351.0859375,177351.0859375,177351.0900683403,177351.0900683403,,,
137,Wadi Fira,Dar-Tama,2009-10-01,0.0,0.0,187238.953125,187238.953125,0.0,0.0,187238.953125,0.0,0.0,0,0.0,0.0,0,0.0,0,187238.953125,187238.953125,187238.953125,187238.953125,187238.953125,187238.953125,,,
138,Wadi Fira,Kobé,2009-10-01,0.0,221.54861450195312,107812.09375,108033.640625,0.0,0.0,108033.640625,0.0,0.0,0,0.0,0.0,0,0.0,0,108033.64236450195,108033.64236450195,108033.640625,108033.640625,108033.640625,108033.640625,,,
139,Wadi Fira,Mégri,2009-10-01,0.0,32.58766174316406,58661.98828125,58694.57421875,0.0,0.0,58694.57421875,0.0,0.0,0,0.0,0.0,0,0.0,0,58694.575942993164,58694.575942993164,58694.57421875,58694.57421875,58694.57421875,58694.57421875,,,
140,Barh-El-Gazel,Barh-El-Gazel Nord,2010-01-01,0.0,254.986328125,67785.15625,0.0,68040.140625,0.0,0.0,254.98634338378906,0.0,0,0.0,0.0,0,67785.15625,0,68040.142578125,68040.142578125,68040.140625,68040.140625,68040.14259338379,68040.14259338379,,,
141,Barh-El-Gazel,Barh-El-Gazel Ouest,2010-01-01,0.0,40.483428955078125,107216.03125,40.483428955078125,107216.03125,0.0,0.0,40.483428955078125,0.0,0,0.0,0.0,0,107216.03125,0,107256.51467895508,107256.51467895508,107256.51467895508,107256.51467895508,107256.51467895508,107256.51467895508,,,
142,Barh-El-Gazel,Barh-El-Gazel Sud,2010-01-01,0.0,749.0983276367188,107458.9453125,0.0,108208.0390625,0.0,0.0,749.0983276367188,0.0,0,0.0,0.0,0,107458.9453125,0,108208.04364013672,108208.04364013672,108208.0390625,108208.0390625,108208.04364013672,108208.04364013672,,,
143,Batha,Batha Est,2010-01-01,0.0,200209.21875,0.0,30.174911499023438,200179.03125,0.0,13.294219017028809,200195.90625,0.0,0,0.0,0.0,0,0.0,0,200209.21875,200209.21875,200209.20616149902,200209.20616149902,200209.20046901703,200209.20046901703,,,
144,Batha,Batha Ouest,2010-01-01,0.0,208189.28125,1352.62451171875,79.11041259765625,209462.796875,0.0,79.11041259765625,208110.15625,0.0,0,0.0,0.0,0,1352.62451171875,0,209541.90576171875,209541.90576171875,209541.90728759766,209541.90728759766,209541.8911743164,209541.8911743164,,,
145,Batha,Fitri,2010-01-01,0.0,117733.5078125,0.0,255.20553588867188,117478.3046875,0.0,0.0,117733.5078125,0.0,0,0.0,0.0,0,0.0,0,117733.5078125,117733.5078125,117733.51022338867,117733.51022338867,117733.5078125,117733.5078125,,,
146,Borkou,Borkou,2010-01-01,0.0,78668.2265625,68.95169067382812,78603.1640625,134.0144805908203,0.0,78603.1640625,65.06278991699219,0.0,0,0.0,0.0,0,68.95169067382812,0,78737.17825317383,78737.17825317383,78737.17854309082,78737.17854309082,78737.17854309082,78737.17854309082,,,
147,Borkou,Borkou Yala,2010-01-01,0.0,27655.126953125,0.0,27640.162109375,14.965357780456543,0.0,27640.162109375,14.965357780456543,0.0,0,0.0,0.0,0,0.0,0,27655.126953125,27655.126953125,27655.127467155457,27655.127467155457,27655.127467155457,27655.127467155457,,,
148,Chari-Baguirmi,Baguirmi,2010-01-01,27.58414649963379,225961.0,0.0,225988.578125,0.0,0.0,27.584144592285156,225961.0,0.0,0,0.0,0.0,0,0.0,0,225988.58414649963,225988.58414649963,225988.578125,225988.578125,225988.58414459229,225988.58414459229,,,
149,Chari-Baguirmi,Chari,2010-01-01,0.0,190876.765625,0.0,190876.765625,0.0,0.0,0.0,190876.765625,0.0,0,0.0,0.0,0,0.0,0,190876.765625,190876.765625,190876.765625,190876.765625,190876.765625,190876.765625,,,
150,Chari-Baguirmi,Loug-Chari,2010-01-01,200897.1875,10887.9638671875,0.0,211785.171875,0.0,0.0,211751.296875,33.856651306152344,0.0,0,0.0,0.0,0,0.0,0,211785.1513671875,211785.1513671875,211785.171875,211785.171875,211785.15352630615,211785.15352630615,,,
151,Ennedi Est,Am-Djarass,2010-01-01,0.0,88030.328125,0.0,88030.328125,0.0,0.0,88030.328125,0.0,0.0,0,0.0,0.0,0,0.0,0,88030.328125,88030.328125,88030.328125,88030.328125,88030.328125,88030.328125,,,
152,Ennedi Est,Wadi Hawar,2010-01-01,0.0,47915.97265625,0.0,47915.97265625,0.0,0.0,38540.51953125,9375.44921875,0.0,0,0.0,0.0,0,0.0,0,47915.97265625,47915.97265625,47915.97265625,47915.97265625,47915.96875,47915.96875,,,
153,Ennedi Ouest,Fada,2010-01-01,0.0,27578.88671875,0.0,27578.88671875,0.0,0.0,27578.88671875,0.0,0.0,0,0.0,0.0,0,0.0,0,27578.88671875,27578.88671875,27578.88671875,27578.88671875,27578.88671875,27578.88671875,,,
154,Ennedi Ouest,Mourtcha,2010-01-01,0.0,27659.6015625,0.0,27659.6015625,0.0,0.0,25613.01171875,2046.590087890625,0.0,0,0.0,0.0,0,0.0,0,27659.6015625,27659.6015625,27659.6015625,27659.6015625,27659.601806640625,27659.601806640625,,,
155,Guéra,Abtouyour,2010-01-01,0.0,181448.640625,0.0,181419.125,29.510889053344727,0.0,0.0,181448.640625,0.0,0,0.0,0.0,0,0.0,0,181448.640625,181448.640625,181448.63588905334,181448.63588905334,181448.640625,181448.640625,,,
156,Guéra,Barh-Signaka,2010-01-01,112786.421875,29.64282989501953,0.0,112816.0703125,0.0,0.0,112786.421875,29.64282989501953,0.0,0,0.0,0.0,0,0.0,0,112816.06470489502,112816.06470489502,112816.0703125,112816.0703125,112816.06470489502,112816.06470489502,,,
157,Guéra,Guéra,2010-01-01,0.0,186832.5,0.0,186832.5,0.0,0.0,0.0,186832.5,0.0,0,0.0,0.0,0,0.0,0,186832.5,186832.5,186832.5,186832.5,186832.5,186832.5,,,
158,Guéra,Mangalmé,2010-01-01,0.0,103069.984375,0.0,103069.984375,0.0,0.0,0.0,103069.984375,0.0,0,0.0,0.0,0,0.0,0,103069.984375,103069.984375,103069.984375,103069.984375,103069.984375,103069.984375,,,
159,Hadjer-Lamis,Dababa,2010-01-01,0.0,247165.78125,0.0,247073.78125,92.007080078125,0.0,0.0,247165.78125,0.0,0,0.0,0.0,0,0.0,0,247165.78125,247165.78125,247165.78833007812,247165.78833007812,247165.78125,247165.78125,,,
160,Hadjer-Lamis,Dagana,2010-01-01,0.0,130084.359375,0.0,130084.359375,0.0,0.0,0.0,130084.359375,0.0,0,0.0,0.0,0,0.0,0,130084.359375,130084.359375,130084.359375,130084.359375,130084.359375,130084.359375,,,
161,Hadjer-Lamis,Haraze-Al-Biar,2010-01-01,0.0,155532.484375,0.0,155532.484375,0.0,0.0,0.0,155532.484375,0.0,0,0.0,0.0,0,0.0,0,155532.484375,155532.484375,155532.484375,155532.484375,155532.484375,155532.484375,,,
162,Kanem,Kanem,2010-01-01,1926.9068603515625,163910.5,26.76409149169922,0.0,163937.265625,0.0,1926.9068603515625,163910.5,0.0,0,1926.9068603515625,0.0,0,26.76409149169922,0,165864.17095184326,165864.17095184326,165864.17248535156,165864.17248535156,165864.17095184326,165864.17095184326,,,
163,Kanem,Nord Kanem,2010-01-01,1499.4110107421875,95229.7578125,3392.72509765625,13.010476112365723,98609.4765625,0.0,1512.4215087890625,95216.75,0.0,0,1499.4110107421875,0.0,0,3392.72509765625,0,100121.89392089844,100121.89392089844,100121.89804935455,100121.89804935455,100121.89660644531,100121.89660644531,,,
164,Kanem,Wadi Bissam,2010-01-01,0.0,99246.7265625,0.0,8319.8876953125,90926.84375,0.0,0.0,99246.7265625,0.0,0,0.0,0.0,0,0.0,0,99246.7265625,99246.7265625,99246.7314453125,99246.7314453125,99246.7265625,99246.7265625,,,
165,Lac,Fouli,2010-01-01,79976.65625,1271.2039794921875,0.0,0.0,1271.2039794921875,0.0,79976.65625,1271.2039794921875,0.0,0,79976.65625,0.0,0,0.0,0,81247.86022949219,81247.86022949219,81247.86022949219,81247.86022949219,81247.86022949219,81247.86022949219,,,
166,Lac,Kaya,2010-01-01,53521.83203125,3117.69580078125,0.0,2313.0595703125,804.6362915039062,0.0,53521.83203125,3117.69580078125,0.0,0,53521.83203125,0.0,0,0.0,0,56639.52783203125,56639.52783203125,56639.527893066406,56639.527893066406,56639.52783203125,56639.52783203125,,,
167,Lac,Mamdi,2010-01-01,17994.921875,16306.8212890625,0.0,16306.8212890625,0.0,0.0,17994.921875,16306.8212890625,0.0,0,17994.921875,0.0,0,0.0,0,34301.7431640625,34301.7431640625,34301.7431640625,34301.7431640625,34301.7431640625,34301.7431640625,,,
168,Lac,Wayi,2010-01-01,788.6932983398438,231700.03125,0.0,222551.171875,9148.857421875,0.0,788.6932983398438,231700.03125,0.0,0,788.6932983398438,0.0,0,0.0,0,232488.72454833984,232488.72454833984,232488.72259521484,232488.72259521484,232488.72454833984,232488.72454833984,,,
169,Logone Occidental,Dodjé,2010-01-01,133348.859375,17119.57421875,0.0,150468.4375,0.0,0.0,150468.4375,0.0,0.0,0,0.0,0.0,0,0.0,0,150468.43359375,150468.43359375,150468.4375,150468.4375,150468.4375,150468.4375,,,
170,Logone Occidental,Guéni,2010-01-01,208.9136962890625,84595.1875,0.0,84804.1015625,0.0,0.0,84631.921875,172.17373657226562,0.0,0,0.0,0.0,0,0.0,0,84804.10119628906,84804.10119628906,84804.1015625,84804.1015625,84804.09561157227,84804.09561157227,,,
171,Logone Occidental,Lac Wey,2010-01-01,764.790771484375,286930.625,0.0,287695.40625,0.0,0.0,287695.40625,0.0,0.0,0,0.0,0.0,0,0.0,0,287695.4157714844,287695.4157714844,287695.40625,287695.40625,287695.40625,287695.40625,,,
172,Logone Occidental,Ngourkosso,2010-01-01,149183.09375,20477.3984375,0.0,169660.484375,0.0,0.0,169482.8125,177.66966247558594,0.0,0,0.0,0.0,0,0.0,0,169660.4921875,169660.4921875,169660.484375,169660.484375,169660.4821624756,169660.4821624756,,,
173,Logone Oriental,Kouh Est,2010-01-01,0.0,103413.4296875,0.0,103413.4296875,0.0,0.0,103413.4296875,0.0,0.0,0,0.0,0.0,0,0.0,0,103413.4296875,103413.4296875,103413.4296875,103413.4296875,103413.4296875,103413.4296875,,,
174,Logone Oriental,Kouh Ouest,2010-01-01,216.24951171875,64760.328125,0.0,64976.5859375,0.0,0.0,64976.5859375,0.0,0.0,0,0.0,0.0,0,0.0,0,64976.57763671875,64976.57763671875,64976.5859375,64976.5859375,64976.5859375,64976.5859375,,,
175,Logone Oriental,La Nya,2010-01-01,171245.71875,1251.06689453125,0.0,172496.78125,0.0,0.0,172496.78125,0.0,0.0,0,0.0,0.0,0,0.0,0,172496.78564453125,172496.78564453125,172496.78125,172496.78125,172496.78125,172496.78125,,,
176,Logone Oriental,La Nya Pendé,2010-01-01,115311.546875,72.67057800292969,0.0,115384.21875,0.0,0.0,115384.21875,0.0,0.0,0,0.0,0.0,0,0.0,0,115384.21745300293,115384.21745300293,115384.21875,115384.21875,115384.21875,115384.21875,,,
177,Logone Oriental,La Pendé,2010-01-01,1330.691650390625,175585.90625,0.0,176916.59375,0.0,0.0,176916.59375,0.0,0.0,0,0.0,0.0,0,0.0,0,176916.59790039062,176916.59790039062,176916.59375,176916.59375,176916.59375,176916.59375,,,
178,Logone Oriental,Monts de Lam,2010-01-01,102668.25,186698.5625,0.0,289366.8125,0.0,0.0,289366.8125,0.0,0.0,0,0.0,0.0,0,0.0,0,289366.8125,289366.8125,289366.8125,289366.8125,289366.8125,289366.8125,,,
179,Mandoul,Barh-Sara,2010-01-01,233533.09375,0.0,0.0,233533.09375,0.0,0.0,233533.09375,0.0,0.0,0,0.0,0.0,0,0.0,0,233533.09375,233533.09375,233533.09375,233533.09375,233533.09375,233533.09375,,,
180,Mandoul,Mandoul Occidental,2010-01-01,164130.96875,109.48402404785156,0.0,164240.453125,0.0,0.0,164240.453125,0.0,0.0,0,0.0,0.0,0,0.0,0,164240.45277404785,164240.45277404785,164240.453125,164240.453125,164240.453125,164240.453125,,,
181,Mandoul,Mandoul Oriental,2010-01-01,275335.9375,37.8723030090332,0.0,275373.8125,0.0,0.0,275373.8125,0.0,0.0,0,0.0,0.0,0,0.0,0,275373.80980300903,275373.80980300903,275373.8125,275373.8125,275373.8125,275373.8125,,,
182,Mayo-Kebbi Est,Kabbia,2010-01-01,96.87926483154297,245105.421875,0.0,245202.296875,0.0,0.0,323.47821044921875,244878.828125,0.0,0,0.0,0.0,0,0.0,0,245202.30113983154,245202.30113983154,245202.296875,245202.296875,245202.30633544922,245202.30633544922,,,
183,Mayo-Kebbi Est,Mayo-Boneye,2010-01-01,9.036232948303223,251255.390625,0.0,251264.421875,0.0,0.0,250572.03125,692.384033203125,0.0,0,0.0,0.0,0,0.0,0,251264.4268579483,251264.4268579483,251264.421875,251264.421875,251264.41528320312,251264.41528320312,,,
184,Mayo-Kebbi Est,Mayo-Lemié,2010-01-01,0.0,88013.6875,0.0,88013.6875,0.0,0.0,87965.140625,48.54631805419922,0.0,0,0.0,0.0,0,0.0,0,88013.6875,88013.6875,88013.6875,88013.6875,88013.6869430542,88013.6869430542,,,
185,Mayo-Kebbi Est,Mont Illi,2010-01-01,88.78257751464844,245378.15625,0.0,245466.96875,0.0,0.0,161.970458984375,245304.96875,0.0,0,0.0,0.0,0,0.0,0,245466.93882751465,245466.93882751465,245466.96875,245466.96875,245466.93920898438,245466.93920898438,,,
186,Mayo-Kebbi Ouest,Lac Léré,2010-01-01,178374.0625,0.0,0.0,178374.0625,0.0,0.0,178374.0625,0.0,0.0,0,0.0,0.0,0,0.0,0,178374.0625,178374.0625,178374.0625,178374.0625,178374.0625,178374.0625,,,
187,Mayo-Kebbi Ouest,Mayo-Binder,2010-01-01,67931.515625,0.0,0.0,67931.515625,0.0,0.0,67931.515625,0.0,0.0,0,0.0,0.0,0,0.0,0,67931.515625,67931.515625,67931.515625,67931.515625,67931.515625,67931.515625,,,
188,Mayo-Kebbi Ouest,Mayo-Dallah,2010-01-01,339478.71875,0.0,0.0,339478.71875,0.0,0.0,339478.71875,0.0,0.0,0,0.0,0.0,0,0.0,0,339478.71875,339478.71875,339478.71875,339478.71875,339478.71875,339478.71875,,,
189,Moyen-Chari,Bahr-Köh,2010-01-01,690.0076904296875,319895.15625,0.0,320585.125,0.0,0.0,320110.0625,475.0804443359375,0.0,0,0.0,0.0,0,0.0,0,320585.1639404297,320585.1639404297,320585.125,320585.125,320585.14294433594,320585.14294433594,,,
190,Moyen-Chari,Grande Sido,2010-01-01,113995.3359375,257.26226806640625,0.0,114252.5859375,0.0,0.0,114252.5859375,0.0,0.0,0,0.0,0.0,0,0.0,0,114252.5982055664,114252.5982055664,114252.5859375,114252.5859375,114252.5859375,114252.5859375,,,
191,Moyen-Chari,Lac Iro,2010-01-01,7.970495700836182,187453.109375,0.0,187461.078125,0.0,0.0,454.2746276855469,187006.796875,0.0,0,0.0,0.0,0,0.0,0,187461.07987070084,187461.07987070084,187461.078125,187461.078125,187461.07150268555,187461.07150268555,,,
192,N'Djamena,N'Djaména,2010-01-01,0.0,997059.375,0.0,997059.375,0.0,0.0,0.0,997059.375,0.0,0,0.0,0.0,0,0.0,0,997059.375,997059.375,997059.375,997059.375,997059.375,997059.375,,,
193,Ouaddaï,Abdi,2010-01-01,0.0,116588.3828125,0.0,116588.3828125,0.0,0.0,0.0,116588.3828125,0.0,0,0.0,0.0,0,0.0,0,116588.3828125,116588.3828125,116588.3828125,116588.3828125,116588.3828125,116588.3828125,,,
194,Ouaddaï,Assoungha,2010-01-01,0.0,305467.0625,0.0,305467.0625,0.0,0.0,0.0,305467.0625,0.0,0,0.0,0.0,0,0.0,0,305467.0625,305467.0625,305467.0625,305467.0625,305467.0625,305467.0625,,,
