,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2,CS_88,ML1_88,ML2_88
96,Central,Dedza,2010-04-01,683835.375,0.0,0.0,683835.375,0.0,0.0,683835.375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,683835.375,683835.375,683835.375,683835.375,683835.375,683835.375,,,
97,Central,Dowa,2010-04-01,629148.9375,0.0,0.0,629148.9375,0.0,0.0,629148.9375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,629148.9375,629148.9375,629148.9375,629148.9375,629148.9375,629148.9375,,,
98,Central,Kasungu,2010-04-01,693453.75,0.0,0.0,693453.75,0.0,0.0,693453.75,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,693453.75,693453.75,693453.75,693453.75,693453.75,693453.75,,,
99,Central,Lilongwe,2010-04-01,1394155.0,0.0,0.0,1394155.0,0.0,0.0,1394155.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1394155.0,1394155.0,1394155.0,1394155.0,1394155.0,1394155.0,,,
100,Central,Lilongwe City,2010-04-01,776245.25,0.0,0.0,776245.25,0.0,0.0,776245.25,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,776245.25,776245.25,776245.25,776245.25,776245.25,776245.25,,,
101,Central,Mchinji,2010-04-01,505512.6875,0.0,0.0,505512.6875,0.0,0.0,505512.6875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,505512.6875,505512.6875,505512.6875,505512.6875,505512.6875,505512.6875,,,
102,Central,Nkhotakota,2010-04-01,320652.71875,0.0,0.0,320652.71875,0.0,0.0,320652.71875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,320652.71875,320652.71875,320652.71875,320652.71875,320652.71875,320652.71875,,,
103,Central,Ntcheu,2010-04-01,512968.34375,538.112548828125,0.0,511264.28125,2242.186767578125,0.0,427011.09375,84408.4921875,2086.90625,0.0,0.0,0,0,0.0,0,0,0.0,0,513506.4562988281,513506.4562988281,513506.4680175781,513506.4680175781,513506.4921875,513506.4921875,,,
104,Central,Ntchisi,2010-04-01,248975.5,0.0,0.0,248975.5,0.0,0.0,248975.5,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,248975.5,248975.5,248975.5,248975.5,248975.5,248975.5,,,
105,Central,Salima,2010-04-01,370411.375,0.0,0.0,370411.375,0.0,0.0,370411.375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,370411.375,370411.375,370411.375,370411.375,370411.375,370411.375,,,
106,Northern,Chitipa,2010-04-01,196218.234375,0.0,0.0,196218.234375,0.0,0.0,196218.234375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,196218.234375,196218.234375,196218.234375,196218.234375,196218.234375,196218.234375,,,
107,Northern,Karonga,2010-04-01,288911.8125,0.0,0.0,288911.8125,0.0,0.0,288911.8125,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,288911.8125,288911.8125,288911.8125,288911.8125,288911.8125,288911.8125,,,
108,Northern,Likoma,2010-04-01,0.0,0.0,3992.151123046875,0.0,0.0,3992.151123046875,0.0,0.0,0.0,3992.151123046875,0.0,0,0,0.0,0,0,0.0,0,0.0,3992.151123046875,0.0,3992.151123046875,0.0,3992.151123046875,,,
109,Northern,Mzimba,2010-04-01,809131.875,0.0,0.0,809131.875,0.0,0.0,809131.875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,809131.875,809131.875,809131.875,809131.875,809131.875,809131.875,,,
110,Northern,Mzuzu City,2010-04-01,146121.484375,0.0,0.0,146121.484375,0.0,0.0,146121.484375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,146121.484375,146121.484375,146121.484375,146121.484375,146121.484375,146121.484375,,,
111,Northern,Nkhata Bay,2010-04-01,217537.28125,0.0,0.0,217537.28125,0.0,0.0,217537.28125,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,217537.28125,217537.28125,217537.28125,217537.28125,217537.28125,217537.28125,,,
112,Northern,Rumphi,2010-04-01,175944.4375,0.0,0.0,175944.4375,0.0,0.0,175944.4375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,175944.4375,175944.4375,175944.4375,175944.4375,175944.4375,175944.4375,,,
113,Southern,Balaka,2010-04-01,247744.296875,104964.25,0.0,2336.91650390625,350371.65625,0.0,101.97235870361328,134034.25,218572.328125,0.0,0.0,0,0,0.0,0,0,0.0,0,352708.546875,352708.546875,352708.57275390625,352708.57275390625,352708.5504837036,352708.5504837036,,,
114,Southern,Blantyre,2010-04-01,390815.875,0.0,0.0,4579.361328125,386236.5,0.0,0.0,390815.875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,390815.875,390815.875,390815.861328125,390815.861328125,390815.875,390815.875,,,
115,Southern,Blantyre City,2010-04-01,699772.0,0.0,0.0,681.546630859375,699090.5,0.0,0.0,699772.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,699772.0,699772.0,699772.0466308594,699772.0466308594,699772.0,699772.0,,,
116,Southern,Chikwawa,2010-04-01,2801.022216796875,481473.46875,0.0,1513.7021484375,1748.7681884765625,0.0,1221.0458984375,2041.4244384765625,481012.0,0.0,0.0,0,0,481012.0,0,0,0.0,0,484274.4909667969,484274.4909667969,484274.47033691406,484274.47033691406,484274.47033691406,484274.47033691406,,,
117,Southern,Chiradzulu,2010-04-01,314446.1875,622.538818359375,0.0,306679.9375,8388.7802734375,0.0,0.0,314446.1875,622.538818359375,0.0,0.0,0,0,0.0,0,0,0.0,0,315068.7263183594,315068.7263183594,315068.7177734375,315068.7177734375,315068.7263183594,315068.7263183594,,,
118,Southern,Machinga,2010-04-01,551363.25,4201.17919921875,0.0,550238.25,5326.2548828125,0.0,665.7014770507812,550697.625,4201.17919921875,0.0,0.0,0,0,0.0,0,0,0.0,0,555564.4291992188,555564.4291992188,555564.5048828125,555564.5048828125,555564.5056762695,555564.5056762695,,,
119,Southern,Mangochi,2010-04-01,832783.1875,0.0,0.0,648922.625,183860.59375,0.0,3193.089111328125,828633.625,956.5111083984375,0.0,0.0,0,0,0.0,0,0,0.0,0,832783.1875,832783.1875,832783.21875,832783.21875,832783.2252197266,832783.2252197266,,,
120,Southern,Mulanje,2010-04-01,562793.3125,0.0,0.0,190720.171875,372073.125,0.0,1291.7000732421875,561347.5,154.14431762695312,0.0,0.0,0,0,0.0,0,0,0.0,0,562793.3125,562793.3125,562793.296875,562793.296875,562793.3443908691,562793.3443908691,,,
121,Southern,Mwanza,2010-04-01,103460.28125,259.2379150390625,0.0,1448.102294921875,102271.421875,0.0,1448.102294921875,102271.421875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,103719.51916503906,103719.51916503906,103719.52416992188,103719.52416992188,103719.52416992188,103719.52416992188,,,
122,Southern,Neno,2010-04-01,122989.28125,0.2041713297367096,0.0,329.619873046875,122659.65625,0.0,171.31883239746094,122817.953125,0.2041713297367096,0.0,0.0,0,0,0.2041713297367096,0,0,0.0,0,122989.48542132974,122989.48542132974,122989.48029437661,122989.48029437661,122989.4761287272,122989.4761287272,,,
123,Southern,Nsanje,2010-04-01,506.62677001953125,257857.90625,0.0,506.62677001953125,2914.70849609375,0.0,0.0,3421.33544921875,254943.203125,0.0,0.0,0,0,254943.203125,0,0,0.0,0,258364.53302001953,258364.53302001953,258364.53839111328,258364.53839111328,258364.53857421875,258364.53857421875,,,
124,Southern,Phalombe,2010-04-01,346277.71875,0.0,0.0,170527.59375,175750.109375,0.0,48018.2421875,243994.6875,54264.78125,0.0,0.0,0,0,0.0,0,0,0.0,0,346277.71875,346277.71875,346277.703125,346277.703125,346277.7109375,346277.7109375,,,
125,Southern,Thyolo,2010-04-01,656691.5625,3270.66748046875,0.0,596867.5,59824.0390625,0.0,183019.0,473672.5625,3270.66748046875,0.0,0.0,0,0,3270.66748046875,0,0,0.0,0,659962.2299804688,659962.2299804688,659962.2065429688,659962.2065429688,659962.2299804688,659962.2299804688,,,
126,Southern,Zomba,2010-04-01,589592.5,48885.60546875,0.0,518201.5625,120276.5546875,0.0,75549.8125,514097.8125,48830.50390625,0.0,0.0,0,0,0.0,0,0,0.0,0,638478.10546875,638478.10546875,638478.1171875,638478.1171875,638478.12890625,638478.12890625,,,
127,Southern,Zomba City,2010-04-01,81803.375,4156.40380859375,0.0,81803.375,4156.40380859375,0.0,7301.0869140625,74502.296875,4156.40380859375,0.0,0.0,0,0,0.0,0,0,0.0,0,85959.77880859375,85959.77880859375,85959.77880859375,85959.77880859375,85959.78759765625,85959.78759765625,,,
128,Central,Dedza,2010-07-01,683835.375,0.0,0.0,683835.375,0.0,0.0,683835.375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,683835.375,683835.375,683835.375,683835.375,683835.375,683835.375,,,
129,Central,Dowa,2010-07-01,629148.9375,0.0,0.0,629148.9375,0.0,0.0,629148.9375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,629148.9375,629148.9375,629148.9375,629148.9375,629148.9375,629148.9375,,,
130,Central,Kasungu,2010-07-01,693453.75,0.0,0.0,693453.75,0.0,0.0,693453.75,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,693453.75,693453.75,693453.75,693453.75,693453.75,693453.75,,,
131,Central,Lilongwe,2010-07-01,1394155.0,0.0,0.0,1394155.0,0.0,0.0,1394155.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1394155.0,1394155.0,1394155.0,1394155.0,1394155.0,1394155.0,,,
132,Central,Lilongwe City,2010-07-01,776245.25,0.0,0.0,776245.25,0.0,0.0,776245.25,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,776245.25,776245.25,776245.25,776245.25,776245.25,776245.25,,,
133,Central,Mchinji,2010-07-01,505512.6875,0.0,0.0,505512.6875,0.0,0.0,505512.6875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,505512.6875,505512.6875,505512.6875,505512.6875,505512.6875,505512.6875,,,
134,Central,Nkhotakota,2010-07-01,320652.71875,0.0,0.0,320652.71875,0.0,0.0,320652.71875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,320652.71875,320652.71875,320652.71875,320652.71875,320652.71875,320652.71875,,,
135,Central,Ntcheu,2010-07-01,427091.0,86415.4921875,0.0,427091.0,84328.578125,0.0,427011.09375,84408.4921875,2086.90625,0.0,0.0,0,0,2086.90625,0,0,0.0,0,513506.4921875,513506.4921875,513506.484375,513506.484375,513506.4921875,513506.4921875,,,
136,Central,Ntchisi,2010-07-01,248975.5,0.0,0.0,248975.5,0.0,0.0,248975.5,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,248975.5,248975.5,248975.5,248975.5,248975.5,248975.5,,,
137,Central,Salima,2010-07-01,370411.375,0.0,0.0,370411.375,0.0,0.0,370411.375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,370411.375,370411.375,370411.375,370411.375,370411.375,370411.375,,,
138,Northern,Chitipa,2010-07-01,196218.234375,0.0,0.0,196200.9375,17.29300308227539,0.0,196200.9375,17.29300308227539,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,196218.234375,196218.234375,196218.23050308228,196218.23050308228,196218.23050308228,196218.23050308228,,,
139,Northern,Karonga,2010-07-01,288911.8125,0.0,0.0,112305.4296875,176606.34375,0.0,112305.4296875,176606.34375,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,288911.8125,288911.8125,288911.7734375,288911.7734375,288911.7734375,288911.7734375,,,
140,Northern,Likoma,2010-07-01,0.0,0.0,3992.151123046875,0.0,0.0,3992.151123046875,0.0,0.0,0.0,3992.151123046875,0.0,0,0,0.0,0,0,0.0,0,0.0,3992.151123046875,0.0,3992.151123046875,0.0,3992.151123046875,,,
141,Northern,Mzimba,2010-07-01,809131.875,0.0,0.0,809131.875,0.0,0.0,809131.875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,809131.875,809131.875,809131.875,809131.875,809131.875,809131.875,,,
142,Northern,Mzuzu City,2010-07-01,146121.484375,0.0,0.0,146121.484375,0.0,0.0,146121.484375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,146121.484375,146121.484375,146121.484375,146121.484375,146121.484375,146121.484375,,,
143,Northern,Nkhata Bay,2010-07-01,217537.28125,0.0,0.0,217537.28125,0.0,0.0,217537.28125,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,217537.28125,217537.28125,217537.28125,217537.28125,217537.28125,217537.28125,,,
144,Northern,Rumphi,2010-07-01,175944.4375,0.0,0.0,175942.3125,2.1475043296813965,0.0,175942.3125,2.1475043296813965,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,175944.4375,175944.4375,175944.46000432968,175944.46000432968,175944.46000432968,175944.46000432968,,,
145,Southern,Balaka,2010-07-01,1551.8143310546875,351156.75,0.0,1551.8143310546875,132584.40625,0.0,101.97235870361328,134034.25,218572.328125,0.0,0.0,0,0,218572.328125,0,0,0.0,0,352708.5643310547,352708.5643310547,352708.5487060547,352708.5487060547,352708.5504837036,352708.5504837036,,,
146,Southern,Blantyre,2010-07-01,4579.361328125,386236.5,0.0,4579.361328125,386236.5,0.0,0.0,390815.875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,390815.861328125,390815.861328125,390815.861328125,390815.861328125,390815.875,390815.875,,,
147,Southern,Blantyre City,2010-07-01,681.546630859375,699090.5,0.0,681.546630859375,699090.5,0.0,0.0,699772.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,699772.0466308594,699772.0466308594,699772.0466308594,699772.0466308594,699772.0,699772.0,,,
148,Southern,Chikwawa,2010-07-01,1513.7021484375,1748.7681884765625,0.0,1513.7021484375,1748.7681884765625,0.0,1221.0458984375,2041.4244384765625,481012.0,0.0,481012.0,0,0,481012.0,0,0,0.0,0,484274.47033691406,484274.47033691406,484274.47033691406,484274.47033691406,484274.47033691406,484274.47033691406,,,
149,Southern,Chiradzulu,2010-07-01,306679.9375,8388.7802734375,0.0,306679.9375,7766.24169921875,0.0,0.0,314446.1875,622.538818359375,0.0,0.0,0,0,622.538818359375,0,0,0.0,0,315068.7177734375,315068.7177734375,315068.7180175781,315068.7180175781,315068.7263183594,315068.7263183594,,,
150,Southern,Machinga,2010-07-01,550238.25,5326.2548828125,0.0,550238.25,1125.07568359375,0.0,665.7014770507812,550697.625,4201.17919921875,0.0,0.0,0,0,4201.17919921875,0,0,0.0,0,555564.5048828125,555564.5048828125,555564.5048828125,555564.5048828125,555564.5056762695,555564.5056762695,,,
151,Southern,Mangochi,2010-07-01,648922.625,183860.59375,0.0,648922.625,182904.0625,0.0,3193.089111328125,828633.625,956.5111083984375,0.0,0.0,0,0,956.5111083984375,0,0,0.0,0,832783.21875,832783.21875,832783.1986083984,832783.1986083984,832783.2252197266,832783.2252197266,,,
152,Southern,Mulanje,2010-07-01,190720.171875,372073.125,0.0,190720.15625,370123.5625,0.0,1291.7000732421875,559552.0,1949.5908203125,0.0,0.0,0,0,1949.5908203125,0,0,0.0,0,562793.296875,562793.296875,562793.3095703125,562793.3095703125,562793.2908935547,562793.2908935547,,,
153,Southern,Mwanza,2010-07-01,1448.102294921875,102271.421875,0.0,1448.102294921875,102271.421875,0.0,1448.102294921875,102271.421875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,103719.52416992188,103719.52416992188,103719.52416992188,103719.52416992188,103719.52416992188,103719.52416992188,,,
154,Southern,Neno,2010-07-01,171.31883239746094,122817.953125,0.0,171.31883239746094,122817.953125,0.0,171.31883239746094,122817.953125,0.2041713297367096,0.0,0.2041713297367096,0,0,0.2041713297367096,0,0,0.0,0,122989.4761287272,122989.4761287272,122989.4761287272,122989.4761287272,122989.4761287272,122989.4761287272,,,
155,Southern,Nsanje,2010-07-01,506.62677001953125,2914.70849609375,0.0,0.0,2914.70849609375,0.0,0.0,2914.70849609375,255449.828125,0.0,254943.203125,0,0,255449.828125,0,0,0.0,0,258364.53839111328,258364.53839111328,258364.53662109375,258364.53662109375,258364.53662109375,258364.53662109375,,,
156,Southern,Phalombe,2010-07-01,170527.59375,175750.109375,0.0,170527.59375,120986.21875,0.0,48018.2421875,243495.5625,54763.90234375,0.0,0.0,0,0,54763.90234375,0,0,0.0,0,346277.703125,346277.703125,346277.71484375,346277.71484375,346277.70703125,346277.70703125,,,
157,Southern,Thyolo,2010-07-01,596867.5,59824.0390625,0.0,498960.3125,3333.157958984375,0.0,183019.0,319274.53125,157668.75,0.0,3270.66748046875,0,0,157668.75,0,0,0.0,0,659962.2065429688,659962.2065429688,659962.2204589844,659962.2204589844,659962.28125,659962.28125,,,
158,Southern,Zomba,2010-07-01,518201.5625,120276.5546875,0.0,518201.5625,963.4948120117188,0.0,75549.8125,443615.25,119313.0546875,0.0,0.0,0,0,119313.0546875,0,0,0.0,0,638478.1171875,638478.1171875,638478.1119995117,638478.1119995117,638478.1171875,638478.1171875,,,
159,Southern,Zomba City,2010-07-01,81803.375,4156.40380859375,0.0,81803.375,0.0,0.0,7301.0869140625,74502.296875,4156.40380859375,0.0,0.0,0,0,4156.40380859375,0,0,0.0,0,85959.77880859375,85959.77880859375,85959.77880859375,85959.77880859375,85959.78759765625,85959.78759765625,,,
160,Central,Dedza,2010-10-01,683835.375,0.0,0.0,683580.25,255.16636657714844,0.0,683580.25,255.16636657714844,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,683835.375,683835.375,683835.4163665771,683835.4163665771,683835.4163665771,683835.4163665771,,,
161,Central,Dowa,2010-10-01,629148.9375,0.0,0.0,629148.9375,0.0,0.0,629148.9375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,629148.9375,629148.9375,629148.9375,629148.9375,629148.9375,629148.9375,,,
162,Central,Kasungu,2010-10-01,693453.75,0.0,0.0,693453.75,0.0,0.0,693453.75,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,693453.75,693453.75,693453.75,693453.75,693453.75,693453.75,,,
163,Central,Lilongwe,2010-10-01,1394155.0,0.0,0.0,1394155.0,0.0,0.0,1394155.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1394155.0,1394155.0,1394155.0,1394155.0,1394155.0,1394155.0,,,
164,Central,Lilongwe City,2010-10-01,776245.25,0.0,0.0,776245.25,0.0,0.0,776245.25,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,776245.25,776245.25,776245.25,776245.25,776245.25,776245.25,,,
165,Central,Mchinji,2010-10-01,505512.6875,0.0,0.0,505512.6875,0.0,0.0,505512.6875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,505512.6875,505512.6875,505512.6875,505512.6875,505512.6875,505512.6875,,,
166,Central,Nkhotakota,2010-10-01,320652.71875,0.0,0.0,320652.71875,0.0,0.0,320652.71875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,320652.71875,320652.71875,320652.71875,320652.71875,320652.71875,320652.71875,,,
167,Central,Ntcheu,2010-10-01,512968.34375,538.112548828125,0.0,466913.4375,46593.0,0.0,466678.25,46828.1875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,513506.4562988281,513506.4562988281,513506.4375,513506.4375,513506.4375,513506.4375,,,
168,Central,Ntchisi,2010-10-01,248975.5,0.0,0.0,248975.5,0.0,0.0,248975.5,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,248975.5,248975.5,248975.5,248975.5,248975.5,248975.5,,,
169,Central,Salima,2010-10-01,370411.375,0.0,0.0,370411.375,0.0,0.0,370411.375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,370411.375,370411.375,370411.375,370411.375,370411.375,370411.375,,,
170,Northern,Chitipa,2010-10-01,196218.234375,0.0,0.0,196218.234375,0.0,0.0,196218.234375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,196218.234375,196218.234375,196218.234375,196218.234375,196218.234375,196218.234375,,,
171,Northern,Karonga,2010-10-01,288911.8125,0.0,0.0,288911.8125,0.0,0.0,288911.8125,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,288911.8125,288911.8125,288911.8125,288911.8125,288911.8125,288911.8125,,,
172,Northern,Likoma,2010-10-01,0.0,0.0,3992.151123046875,0.0,0.0,3992.151123046875,0.0,0.0,0.0,3992.151123046875,0.0,0,0,0.0,0,0,0.0,0,0.0,3992.151123046875,0.0,3992.151123046875,0.0,3992.151123046875,,,
173,Northern,Mzimba,2010-10-01,809131.875,0.0,0.0,809131.875,0.0,0.0,809131.875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,809131.875,809131.875,809131.875,809131.875,809131.875,809131.875,,,
174,Northern,Mzuzu City,2010-10-01,146121.484375,0.0,0.0,146121.484375,0.0,0.0,146121.484375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,146121.484375,146121.484375,146121.484375,146121.484375,146121.484375,146121.484375,,,
175,Northern,Nkhata Bay,2010-10-01,217537.28125,0.0,0.0,217537.28125,0.0,0.0,217537.28125,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,217537.28125,217537.28125,217537.28125,217537.28125,217537.28125,217537.28125,,,
176,Northern,Rumphi,2010-10-01,175944.4375,0.0,0.0,175944.4375,0.0,0.0,175944.4375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,175944.4375,175944.4375,175944.4375,175944.4375,175944.4375,175944.4375,,,
177,Southern,Balaka,2010-10-01,247551.765625,105156.78125,0.0,2336.91650390625,350371.65625,0.0,887.0744018554688,351821.5,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,352708.546875,352708.546875,352708.57275390625,352708.57275390625,352708.57440185547,352708.57440185547,,,
178,Southern,Blantyre,2010-10-01,390591.6875,224.2018585205078,0.0,4579.361328125,386236.5,0.0,0.0,390815.875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,390815.8893585205,390815.8893585205,390815.861328125,390815.861328125,390815.875,390815.875,,,
179,Southern,Blantyre City,2010-10-01,699772.0,0.0,0.0,681.546630859375,699090.5,0.0,0.0,699772.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,699772.0,699772.0,699772.0466308594,699772.0466308594,699772.0,699772.0,,,
180,Southern,Chikwawa,2010-10-01,2793.236328125,481481.21875,0.0,1792.64306640625,482481.84375,0.0,1664.42578125,482610.03125,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,484274.455078125,484274.455078125,484274.48681640625,484274.48681640625,484274.45703125,484274.45703125,,,
181,Southern,Chiradzulu,2010-10-01,308425.8125,6642.9111328125,0.0,196699.28125,118369.4140625,0.0,0.0,315068.71875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,315068.7236328125,315068.7236328125,315068.6953125,315068.6953125,315068.71875,315068.71875,,,
182,Southern,Machinga,2010-10-01,551363.25,4201.17919921875,0.0,405607.0625,149957.40625,0.0,665.7014770507812,554898.75,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,555564.4291992188,555564.4291992188,555564.46875,555564.46875,555564.4514770508,555564.4514770508,,,
183,Southern,Mangochi,2010-10-01,832783.1875,0.0,0.0,770371.9375,62411.21484375,0.0,3193.089111328125,829590.125,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,832783.1875,832783.1875,832783.15234375,832783.15234375,832783.2141113281,832783.2141113281,,,
184,Southern,Mulanje,2010-10-01,438471.3125,124321.96875,0.0,190720.15625,372073.125,0.0,1291.7000732421875,561501.625,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,562793.28125,562793.28125,562793.28125,562793.28125,562793.3250732422,562793.3250732422,,,
185,Southern,Mwanza,2010-10-01,1707.3402099609375,102012.1875,0.0,1707.3402099609375,102012.1875,0.0,1707.3402099609375,102012.1875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,103719.52770996094,103719.52770996094,103719.52770996094,103719.52770996094,103719.52770996094,103719.52770996094,,,
186,Southern,Neno,2010-10-01,1480.607421875,121508.875,0.0,329.619873046875,122659.8671875,0.0,329.619873046875,122659.8671875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,122989.482421875,122989.482421875,122989.48706054688,122989.48706054688,122989.48706054688,122989.48706054688,,,
187,Southern,Nsanje,2010-10-01,506.62677001953125,257857.90625,0.0,0.0,258364.53125,0.0,0.0,258364.53125,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,258364.53302001953,258364.53302001953,258364.53125,258364.53125,258364.53125,258364.53125,,,
188,Southern,Phalombe,2010-10-01,173241.703125,173036.0,0.0,52255.4921875,294022.25,0.0,48018.2421875,298259.5,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,346277.703125,346277.703125,346277.7421875,346277.7421875,346277.7421875,346277.7421875,,,
189,Southern,Thyolo,2010-10-01,655965.0625,3997.1552734375,0.0,273712.8125,386249.40625,0.0,183019.0,476943.21875,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,659962.2177734375,659962.2177734375,659962.21875,659962.21875,659962.21875,659962.21875,,,
190,Southern,Zomba,2010-10-01,467028.75,171449.375,0.0,386832.8125,251645.328125,0.0,75549.8125,562928.3125,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,638478.125,638478.125,638478.140625,638478.140625,638478.125,638478.125,,,
191,Southern,Zomba City,2010-10-01,81803.375,4156.40380859375,0.0,67429.125,18530.658203125,0.0,7301.0869140625,78658.6953125,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,85959.77880859375,85959.77880859375,85959.783203125,85959.783203125,85959.7822265625,85959.7822265625,,,
192,Central,Dedza,2011-01-01,701180.2540159225,0.0,0.0,1402360.508031845,0.0,1402360.508031845,701180.2540159225,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,701180.2540159225,701180.2540159225,1402360.508031845,2804721.01606369,701180.2540159225,701180.2540159225,,,
193,Central,Dowa,2011-01-01,649596.6316986084,0.0,0.0,1299193.2633972168,0.0,1299193.2633972168,649596.6316986084,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,649596.6316986084,649596.6316986084,1299193.2633972168,2598386.5267944336,649596.6316986084,649596.6316986084,,,
194,Central,Kasungu,2011-01-01,712576.1111030579,0.0,0.0,1425152.2222061157,0.0,1425152.2222061157,712576.1111030579,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,712576.1111030579,712576.1111030579,1425152.2222061157,2850304.4444122314,712576.1111030579,712576.1111030579,,,
195,Central,Lilongwe,2011-01-01,1438723.3871215656,0.0,0.0,2877446.7742431313,0.0,2877446.7742431313,1438723.3871215656,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1438723.3871215656,1438723.3871215656,2877446.7742431313,5754893.548486263,1438723.3871215656,1438723.3871215656,,,
196,Central,Lilongwe City,2011-01-01,816261.634765625,0.0,0.0,1632523.26953125,0.0,1632523.26953125,816261.634765625,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,816261.634765625,816261.634765625,1632523.26953125,3265046.5390625,816261.634765625,816261.634765625,,,
197,Central,Mchinji,2011-01-01,522850.9919948578,0.0,0.0,1045701.9839897156,0.0,1045701.9839897156,522850.9919948578,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,522850.9919948578,522850.9919948578,1045701.9839897156,2091403.9679794312,522850.9919948578,522850.9919948578,,,
